sep=;
OFA-1-082655-1;2024-01-31;TDCR;KSI;0;20;21;2;{"d05":2};
OFA-1-082493-1;2024-01-18;N/A;TFMA;0;20;52;0;;
OFA-1-084428-1;2024-06-07;N/A;TMSZ;1;100;396;1;{"d13":1};
OFA-1-082493-1;2024-01-22;N/A;TJHE;2;60;1256;0;;
OFA-1-082673-1;2024-01-23;WWW;XXX;0;20;11;1;{"d00":1};pas d info sur usineur
OFA-1-084571-1;2024-06-10;N/A;TJBU;1;20;58;0;;
OFA-1-084534-1;2024-06-12;N/A;TCGR;1;100;42;4;{"d08":2,"d20":2};
OFA-1-082753-1;2024-01-26;TMBO;TMSZ;0;20;69;3;{"d10":2,"d11":1};
OFA-1-082614-1;2024-01-27;N/A;TFMA;0;20;19;0;;
OFA-1-084470-1;2024-06-13;DSO;XXX;0;20;79;4;{"d26":1,"d13":3};377 julia perera
OFA-1-084532-1;2024-06-14;TNAN;TMOL;0;100;95;1;{"d11":1};
OFA-1-084653-3;2024-06-14;N/A;TMSH;1;60;110;0;;
OFA-1-084509-1;2024-06-17;TOBN;XXX;1;20;88;0;;TCEM
OFA-1-082847-1;2024-02-02;TMBO;TFGO;1;20;18;0;;
OFA-1-082695-3;2024-01-29;N/A;TFMA;1;70;191;1;{"d17":1};
OFA-1-082847-1;2024-02-05;TMBO;TFGO;0;20;80;2;{"d14":2};
OFA-1-084645-1;2024-06-19;YBO;XXX;0;100;130;0;;tksz
OFA-1-082847-1;2024-02-05;TMBO;KSI;1;20;60;2;{"d13":1,"d15":1};
OFA-1-084280-1;2024-06-21;N/A;TFAM;1;100;21;2;{"d05":1,"d10":1};
OFA-1-084219-1;2024-06-27;N/A;TTMI;2;100;39;0;;
OFA-1-082847-1;2024-02-06;THKI;TFGO;0;20;13;0;;
OFA-1-082396-1;2024-01-10;N/A;SFO;2;100;304;29;{"d24":9,"d01":2,"d00":1,"d26":3,"d20":2,"d22":1,"d23":11};
OFA-1-082311-2;2024-01-12;TFBR;TMSZ;1;100;56;0;;
OFA-1-081293-1;2023-10-17;N/A;VBO;2;60;592;0;;
OFA-1-081369-1;2023-10-18;N/A;VBO;2;50;596;0;;
OFA-1-081396-1;2023-10-18;WWW;TCGR;1;20;162;0;;
OFA-1-081666-1;2023-10-19;WWW;TMSH;1;20;160;0;;
OFA-1-081457-1;2023-10-20;N/A;TMSZ;1;80;37;1;{"d10":1};
OFA-1-081013-1;2023-10-23;MAF;TFAM;0;20;94;6;{"d13":6};
OFA-1-081427-1;2023-10-23;TNAN;TSRA;1;20;72;0;;
OFA-1-081013-1;2023-10-24;N/A;TJHE;0;40;843;0;;
OFA-1-081427-1;2023-10-24;TNAN;TTMI;1;20;20;0;;
OFA-1-081155-1;2023-10-25;N/A;XXX;2;20;48;0;;POINTAGE-TMOL
OFA-1-081417-1;2023-10-25;TAGE;TTMI;1;20;19;0;;
OFA-1-081382-1;2023-10-26;TMAL;TMSZ;1;80;44;7;{"d24":6,"d06":1};
OFA-1-081417-1;2023-10-27;N/A;TJHE;0;30;169;0;;
OFA-1-081664-1;2023-10-27;MAF;TSRA;1;20;30;0;;
OFA-1-081417-2;2023-10-28;N/A;TJHE;0;60;165;0;;
OFA-1-081417-3;2023-10-30;N/A;TJHE;0;60;134;0;;
OFA-1-082400-1;2023-12-20;ESI;TCGR;0;20;151;4;{"d11":4};
OFA-1-081744-1;2023-10-31;KOU;TMSZ;0;80;57;4;{"d13":4};
OFA-1-081157-1;2023-11-01;TJBA;XXX;0;20;12;6;{"d13":6};pointage-tmol
OFA-1-081822-1;2023-11-01;TAGE;TFAM;1;20;19;1;{"d11":1};
OFA-1-081065-2;2023-11-02;N/A;SSE;2;80;150;3;{"d24":1,"d13":2};
OFA-1-081957-1;2023-11-03;N/A;TJHE;0;40;540;0;;
OFA-1-081866-1;2023-11-03;N/A;TMSH;1;20;50;0;;
OFA-1-081065-1;2023-11-06;N/A;TJHE;0;60;341;0;;
OFA-1-081065-1;2023-11-06;N/A;TBGO;1;70;341;0;;
OFA-1-081868-1;2023-11-07;N/A;TBGO;1;30;472;0;;
OFA-1-081866-1;2023-11-08;N/A;SSE;2;80;184;28;{"d24":2,"d00":24,"d13":2};trou borgne abimes 10
###chanfrein abimes 14
OFA-1-081872-1;2023-11-08;N/A;TBGO;1;40;535;0;;
OFA-1-081958-1;2023-11-09;TJMC;TMOL;1;20;99;1;{"d26":1};
OFA-1-081747-1;2023-11-10;N/A;TFMA;1;60;393;11;{"d25":11};
OFA-1-081951-1;2023-11-13;ESI;TFMA;0;20;12;0;;
OFA-1-081665-1;2023-11-13;N/A;SSE;2;100;746;0;;
OFA-1-082050-1;2023-11-14;N/A;TMOL;0;20;12;0;;
OFA-1-081456-1;2023-11-14;TSDJ;TMSZ;1;80;53;7;{"d01":5,"d26":1,"d02":1};6 trous abimes interieur
OFA-1-081381-1;2023-11-15;N/A;SSE;2;100;487;0;;
OFA-1-082144-1;2023-11-16;N/A;TMOL;0;20;141;0;;
OFA-1-082002-1;2023-11-17;N/A;TFMA;0;40;506;0;;
OFA-1-082058-1;2023-11-20;N/A;TLBL;0;20;27;0;;
OFA-1-082144-1;2023-11-20;N/A;TMSZ;1;80;31;3;{"d07":1,"d11":2};
OFA-1-081852-1;2023-11-21;N/A;TMSZ;1;70;518;0;;
OFA-1-082194-1;2023-11-22;TDSO;TFAM;0;20;148;3;{"d11":2,"d23":1};
OFA-1-082113-1;2023-11-22;TSDJ;TFMA;1;20;48;0;;
OFA-1-082194-1;2023-11-23;N/A;TFMA;1;30;755;0;;
OFA-1-082008-2;2023-11-24;N/A;TMOL;1;20;4;0;;
OFA-1-082200-1;2023-11-27;N/A;TJHE;0;20;30;0;;
OFA-1-081954-1;2023-11-27;N/A;TMSH;1;30;548;2;{"d00":2};
OFA-1-082200-1;2023-11-28;TMBO;TMSZ;0;80;98;9;{"d24":1,"d11":1,"d14":7};
OFA-1-082008-2;2023-11-29;N/A;TMSZ;0;70;90;0;;
OFA-1-082194-1;2023-11-29;TJMC;TBGO;1;80;300;12;{"d24":2,"d03":2,"d08":3,"d10":2,"d13":1,"d15":2};
OFA-1-082213-1;2023-11-30;N/A;TMSH;1;40;761;0;;
OFA-1-082115-1;2023-12-04;WWW;TLBL;0;20;34;1;{"d01":1};
OFA-1-082318-1;2023-12-05;N/A;TCGR;0;20;44;0;;
OFA-1-082003-1;2023-12-05;TCKU;TBGO;1;80;220;3;{"d00":2,"d08":1};Autre: chainfrien , hors tolérance
OFA-1-082316-1;2023-12-06;ESI;TMOL;1;20;120;3;{"d13":3};
OFA-1-082318-1;2023-12-07;N/A;TCGR;0;20;42;0;;
OFA-1-082307-1;2023-12-08;N/A;VBO;2;80;95;0;;
OFA-1-082356-1;2023-12-11;TNAN;TJHE;0;20;100;0;;
OFA-1-082356-1;2023-12-11;MAF;TJHE;0;20;72;0;;
OFA-1-081995-3;2023-12-11;N/A;SFO;2;70;121;0;;
OFA-1-082308-1;2023-12-12;TAGE;TJHE;0;20;92;1;{"d11":1};
OFA-1-082356-1;2023-12-12;N/A;TLBL;1;20;20;0;;
OFA-1-082356-1;2023-12-13;N/A;TFAM;1;70;935;0;;
OFA-1-081995-2;2023-12-14;N/A;VBO;2;80;135;9;{"d07":7,"d15":1,"d23":1};
OFA-1-082355-1;2023-12-15;LVA;TTMI;0;20;37;1;{"d13":1};
OFA-1-082195-1;2023-12-15;N/A;TCGR;1;20;208;0;;
OFA-1-082314-1;2023-12-18;N/A;SSE;2;90;153;0;;
OFA-1-082142-1;2023-12-18;N/A;TMOL;1;20;34;0;;
OFA-1-082311-1;2023-12-20;LVA;TMSZ;1;80;152;0;;
OFA-1-082197-1;2023-12-21;TSDJ;TBGO;1;20;100;0;;
OFA-1-084450-1;2024-05-28;AHE;XXX;0;20;90;3;{"d26":1,"d11":1,"d22":1};PCS DIFFICILE à EBAVUREES
###TCEM
OFA-1-082484-1;2024-01-03;N/A;TCGR;0;20;75;0;;
OFA-1-082484-1;2024-01-03;TOBN;TTMI;1;20;102;2;{"d11":1,"d13":1};
OFA-1-082492-1;2024-01-04;N/A;TFAM;0;70;837;0;;
OFA-1-082484-1;2024-01-04;THKI;TTMI;1;20;154;1;{"d13":1};
OFA-1-082361-1;2024-01-06;TYBO;TFAM;0;20;170;3;{"d00":1,"d26":1,"d11":1};Trouvé une pcs trovalisée dans la production 
OFA-1-082484-1;2024-01-08;N/A;TTMI;0;20;0;6;{"d17":5};
OFA-1-084721-1;2024-07-03;N/A;VBO;2;100;33;0;;
OFA-1-082355-1;2024-01-08;TCKU;TJHE;0;20;46;0;;
OFA-1-082361-1;2024-01-09;TAMA;TJHE;0;20;98;2;{"d26":2};
OFA-1-082355-1;2024-01-10;N/A;SSE;2;50;887;0;;
OFA-1-082483-1;2024-01-10;TMRS;TBGO;1;20;159;2;{"d24":1,"d13":1};
OFA-1-082539-1;2024-01-11;N/A;TMSH;1;20;23;0;;
OFA-1-084450-1;2024-05-28;N/A;TJBU;1;20;66;0;;
OFA-1-081680-1;2023-10-17;KOU;TCGR;1;20;72;1;{"d13":1};
OFA-1-081368-1;2023-10-18;TLMA;TMSZ;1;80;161;3;{"d01":1,"d06":1,"d13":1};
OFA-1-081457-1;2023-10-19;TSDJ;TBGO;1;80;60;12;{"d24":2,"d03":10};
OFA-1-081013-1;2023-10-23;TAHE;TFMA;0;20;99;0;;
OFA-1-081457-1;2023-10-20;AOU;TMSZ;2;80;50;2;{"d15":2};
OFA-1-081427-1;2023-10-23;TJBA;TTMI;1;20;75;0;;
OFA-1-081188-1;2023-10-24;N/A;TJHE;0;40;535;0;;
OFA-1-082142-1;2023-12-18;LVA;TTMI;1;20;94;0;;
OFA-1-081293-1;2023-10-24;TAHE;TMSZ;1;80;128;8;{"d03":2,"d10":6};
OFA-1-081382-1;2023-10-25;N/A;SSE;2;70;559;0;;
OFA-1-081677-1;2023-10-25;AOU;TMSZ;1;80;182;2;{"d00":1,"d13":1};ARRETE TRIAGNLE ABIME
OFA-1-081744-1;2023-10-26;TJMC;TTMI;1;20;39;0;;
OFA-1-081417-3;2023-10-27;N/A;XXX;2;20;35;0;;POINTAGE TLBL
OFA-1-081013-1;2023-10-27;N/A;TSRA;1;90;265;4;{"d00":4};
OFA-1-081157-1;2023-10-30;MAF;TFMA;0;20;25;1;{"d15":1};
OFA-1-081744-1;2023-10-31;N/A;SSE;2;80;20;3;{"d01":2,"d15":1};
OFA-1-081822-1;2023-11-01;TAGE;TMSH;1;20;23;1;{"d26":1};
OFA-1-081157-1;2023-11-01;N/A;XXX;2;20;6;0;;
OFA-1-081065-2;2023-11-02;N/A;SSE;2;90;293;0;;
OFA-1-082311-1;2023-12-20;N/A;SSE;2;70;618;0;;
OFA-1-082311-1;2023-12-20;TAGE;TMSZ;1;80;145;0;;
OFA-1-081866-1;2023-11-03;N/A;TLBL;1;20;38;0;;
OFA-1-082195-1;2023-12-21;N/A;TMSZ;1;50;823;0;;
OFA-1-081740-1;2023-11-03;TSDJ;TMSZ;0;80;101;10;{"d00":1,"d03":5,"d06":1,"d10":1,"d11":2};manque matiere
OFA-1-081852-1;2023-11-06;N/A;TJHE;0;30;567;0;;
OFA-1-081957-1;2023-11-06;N/A;TBGO;1;70;540;0;;
OFA-1-081851-1;2023-11-07;N/A;TBGO;1;30;635;0;;
OFA-1-082493-1;2024-01-16;TAGE;TLBL;0;20;12;1;{"d26":1};
OFA-1-081950-1;2023-11-08;N/A;TMOL;1;20;200;0;;
OFA-1-081958-1;2023-11-09;WWW;TMOL;1;20;60;1;{"d26":1};usiner-tsot
OFA-1-081951-1;2023-11-10;ESI;TMOL;1;20;50;2;{"d26":1,"d05":1};
OFA-1-081951-1;2023-11-13;TDCR;TFMA;0;20;14;0;;
OFA-1-081747-1;2023-11-13;N/A;XXX;2;50;892;3;{"d25":3};
OFA-1-082002-1;2023-11-14;TYBO;TTMI;0;20;58;2;{"d26":1,"d11":1};
OFA-1-081456-1;2023-11-14;KOU;TMSZ;1;80;49;5;{"d01":1,"d13":4};6 trous abimes interieur
OFA-1-081951-1;2023-11-15;N/A;SSE;2;80;160;5;{"d11":5};
OFA-1-082144-1;2023-11-16;TDCR;VBO;2;20;156;5;{"d24":1,"d00":1,"d13":3};manque un des trois trous.
OFA-1-082114-2;2023-11-16;N/A;TBGO;1;20;47;0;;
OFA-1-082058-1;2023-11-20;N/A;TMSH;0;20;6;0;;
OFA-1-082058-1;2023-11-20;N/A;TBGO;1;50;894;0;;
OFA-1-082058-1;2023-11-21;TLMA;TMSZ;1;80;95;0;;
OFA-1-082049-1;2023-11-22;N/A;SSE;2;80;60;7;{"d02":1,"d03":5,"d13":1};
OFA-1-082113-1;2023-11-22;N/A;TMOL;1;20;98;0;;
OFA-1-082194-1;2023-11-23;N/A;TFMA;1;40;754;1;{"d17":1};
OFA-1-082008-2;2023-11-24;N/A;TMOL;1;20;0;1;{"d17":1};
OFA-1-082200-1;2023-11-27;TNAN;TJHE;0;20;27;0;;
OFA-1-081954-1;2023-11-27;N/A;TMSH;0;40;548;0;;
OFA-1-082210-1;2023-11-28;MAF;TJHE;0;20;200;0;;
OFA-1-081188-2;2023-11-29;N/A;TMSZ;0;70;120;0;;
OFA-1-081995-3;2023-11-29;N/A;TLBL;1;20;28;0;;
OFA-1-082199-1;2023-12-01;TMBO;TMSZ;0;80;222;6;{"d11":1,"d13":5};
OFA-1-082115-1;2023-12-04;WWW;TCGR;0;20;52;1;{"d13":1};
OFA-1-082318-1;2023-12-05;N/A;TLBL;0;20;37;0;;
OFA-1-082318-1;2023-12-05;TMBO;TMOL;1;20;99;1;{"d13":1};
OFA-1-082316-1;2023-12-06;AOU;TMOL;1;20;136;1;{"d15":1};
OFA-1-082210-1;2023-12-07;HTU;TFAM;0;80;44;0;;
OFA-1-082307-1;2023-12-08;N/A;SFO;2;80;95;0;;
OFA-1-082318-1;2023-12-11;N/A;SFO;2;70;917;0;;
OFA-1-082308-1;2023-12-12;TJMC;TJHE;0;20;61;2;{"d13":2};
OFA-1-081995-1;2023-12-13;N/A;SSE;2;50;174;0;;
OFA-1-081995-1;2023-12-13;N/A;TFAM;1;70;174;0;;
OFA-1-081995-2;2023-12-14;N/A;VBO;2;90;135;0;;
OFA-1-082355-1;2023-12-15;N/A;TMOL;0;20;36;0;;
OFA-1-082355-1;2023-12-15;LVA;TCGR;1;20;10;0;;
OFA-1-082314-1;2023-12-18;N/A;VBO;2;80;128;0;;
OFA-1-082484-1;2024-01-04;N/A;TCGR;0;20;180;0;;
OFA-1-082197-1;2024-01-05;N/A;VBO;2;50;880;0;;
OFA-1-082355-1;2024-01-08;LVA;TMOL;0;20;88;1;{"d26":1};
OFA-1-082361-1;2024-01-09;TOBN;TTMI;0;20;98;2;{"d13":2};
OFA-1-082355-1;2024-01-10;N/A;SSE;2;60;887;0;;
OFA-1-082483-1;2024-01-10;TDCR;TMSH;1;20;169;1;{"d11":1};
OFA-1-082539-1;2024-01-11;N/A;TBGO;1;20;18;0;;
OFA-1-084450-1;2024-05-28;TMLA;XXX;0;20;73;2;{"d26":2};OP 377 JULIA PERERA
###
###REBUS: 2
OFA-1-084295-1;2024-05-28;N/A;TCGR;1;100;285;25;{"d01":13,"d00":1,"d02":1,"d08":1,"d09":4,"d13":2,"d16":2,"d20":1};
OFA-1-084470-1;2024-07-03;N/A;TEBU;2;71;34;0;;TTBR FORMATION
OFA-1-084281-1;2024-06-06;N/A;TCGR;0;70;820;0;;
OFA-1-082607-1;2024-01-17;N/A;TCGR;2;40;327;0;;
OFA-1-082608-1;2024-01-17;N/A;TBGO;1;70;1037;0;;
OFA-1-082493-1;2024-01-18;LVA;TJHE;0;20;38;1;{"d24":1};
OFA-1-082485-1;2024-01-23;TAGE;XXX;0;20;42;2;{"d00":2};
OFA-1-082608-1;2024-01-22;N/A;SSE;2;104;972;0;;
OFA-1-082195-1;2024-01-03;TYBO;TFAM;0;100;191;2;{"d02":1,"d07":1};
OFA-1-084777-1;2024-06-20;TMAL;TTMI;1;100;88;9;{"d00":1,"d07":2,"d11":2,"d13":3,"d16":1};
OFA-1-081680-1;2023-10-17;AOU;TFAM;1;20;73;2;{"d26":2};
OFA-1-081368-1;2023-10-18;TMBO;TMSZ;1;80;186;0;;
OFA-1-081677-1;2023-10-19;WWW;TCGR;1;20;20;0;;
OFA-1-081457-1;2023-10-20;AOU;TBGO;1;80;45;7;{"d24":1,"d00":1,"d03":4,"d23":1};
OFA-1-081013-1;2023-10-23;WWW;TMSH;0;20;83;0;;
OFA-1-081680-1;2023-10-24;N/A;SSE;2;80;175;8;{"d24":2,"d01":5,"d00":1};trous dans larche
OFA-1-081680-1;2023-10-23;AOU;TMSZ;1;80;211;27;{"d24":5,"d00":12,"d03":6,"d13":2,"d16":1,"d20":1};marque d'usinage
OFA-1-081188-1;2023-10-24;HTU;TTMI;1;20;34;0;;
OFA-1-081677-1;2023-10-25;TJMC;TMSZ;1;80;125;4;{"d08":1,"d10":1,"d11":1,"d21":1};
OFA-1-081744-1;2023-10-26;LVA;TTMI;1;20;19;0;;
OFA-1-081417-3;2023-10-27;N/A;TMSH;0;20;52;1;{"d16":1};
OFA-1-081664-1;2023-10-28;WWW;TFAM;0;20;34;0;;
OFA-1-081744-1;2023-10-30;N/A;TMSZ;0;70;608;0;;
OFA-1-081744-1;2023-10-31;N/A;SSE;2;90;588;0;;
OFA-1-081155-1;2023-10-25;TOBN;TMSH;0;20;87;0;;
OFA-1-082493-1;2024-01-16;N/A;TLBL;0;20;22;1;{"d19":1};
OFA-1-081822-1;2023-11-01;TDSO;TLBL;1;20;4;1;{"d13":1};
OFA-1-081065-2;2023-11-02;N/A;SSE;2;100;293;0;;
OFA-1-082197-1;2024-01-05;N/A;VBO;2;60;880;0;;
OFA-1-081740-1;2023-11-03;TAGE;TMSZ;0;80;80;16;{"d03":14,"d10":2};
OFA-1-081866-1;2023-11-03;N/A;TCGR;1;20;50;0;;
OFA-1-081866-1;2023-11-06;TAGE;TFAM;0;20;37;4;{"d11":1,"d13":3};
OFA-1-081747-1;2023-11-06;TDCR;TTMI;1;20;97;2;{"d26":1,"d14":1};
OFA-1-081851-1;2023-11-07;N/A;TBGO;1;40;635;0;;
OFA-1-081866-1;2023-11-08;N/A;SSE;2;100;321;0;;
OFA-1-081950-1;2023-11-08;TLMA;TTMI;1;20;100;0;;
OFA-1-081958-1;2023-11-09;TJMC;TTMI;1;20;48;0;;
OFA-1-081951-1;2023-11-10;KOU;TMOL;1;20;165;2;{"d11":2};
OFA-1-081951-1;2023-11-13;TDCR;TTMI;0;20;62;2;{"d11":2};
OFA-1-081747-1;2023-11-13;N/A;XXX;2;60;857;35;{"d25":35};
OFA-1-082002-1;2023-11-14;TOBN;TTMI;0;20;71;2;{"d00":1,"d26":1};
OFA-1-081694-1;2023-11-14;N/A;TMSH;1;30;507;0;;
OFA-1-082492-1;2024-01-08;N/A;SFO;2;70;155;4;{"d24":1,"d26":2,"d08":1};
OFA-1-081951-1;2023-11-15;ESI;SFO;2;80;71;5;{"d02":1,"d04":3,"d22":1};
OFA-1-082144-1;2023-11-16;MAF;TFMA;0;20;23;0;;
OFA-1-082143-1;2023-11-16;N/A;TBGO;1;20;27;0;;
OFA-1-081866-1;2023-11-20;N/A;VBO;2;100;320;0;;
OFA-1-082058-1;2023-11-20;N/A;TBGO;1;60;894;0;;
OFA-1-082058-1;2023-11-21;TMBO;TMSZ;1;80;13;0;;
OFA-1-082049-1;2023-11-22;N/A;VBO;2;80;82;5;{"d03":5};
OFA-1-082113-1;2023-11-22;TMRS;TTMI;1;20;26;0;;
OFA-1-082050-1;2023-11-23;N/A;TMSZ;1;80;219;4;{"d00":1,"d10":2,"d13":1};chanfrein
OFA-1-082194-1;2023-11-24;N/A;TFMA;1;50;754;0;;
OFA-1-082200-1;2023-11-27;TMBO;TJHE;0;20;26;0;;
OFA-1-082200-1;2023-11-27;N/A;TBGO;1;50;972;0;;
OFA-1-082199-1;2023-11-28;N/A;TMSH;1;30;947;0;;
OFA-1-081954-1;2023-11-29;AOU;TMSZ;0;80;53;1;{"d16":1};
OFA-1-081188-2;2023-11-30;N/A;SSE;2;90;115;0;;
OFA-1-082199-1;2023-12-01;TAMA;TMSZ;0;80;51;0;;
OFA-1-082115-1;2023-12-04;TAHE;TJHE;0;20;47;0;;
OFA-1-082318-1;2023-12-05;TMBO;TJHE;0;20;41;0;;
OFA-1-082318-1;2023-12-05;N/A;TMOL;1;20;70;0;;
OFA-1-082316-1;2023-12-06;TLMA;TTMI;1;20;99;1;{"d13":1};
OFA-1-082192-1;2023-12-07;N/A;SSE;2;90;880;0;;
OFA-1-082307-1;2023-12-08;TAGE;TMSZ;0;80;151;0;;
OFA-1-082356-1;2023-12-11;TNAN;TTMI;0;20;100;0;;
OFA-1-082308-1;2023-12-12;ESI;TTMI;0;20;97;1;{"d00":1};
OFA-1-081995-1;2023-12-13;N/A;SSE;2;60;174;0;;
OFA-1-082193-1;2023-12-13;TMAL;TMSZ;1;80;140;2;{"d24":2};
OFA-1-082401-1;2023-12-14;THKI;TBGO;1;20;30;0;;
OFA-1-082355-1;2023-12-15;TCKU;TJHE;0;20;26;2;{"d13":2};
OFA-1-082355-1;2023-12-15;N/A;TLBL;1;20;20;0;;
OFA-1-082314-1;2023-12-18;N/A;XXX;2;80;960;8;{"d17":8};
OFA-1-082142-1;2023-12-18;N/A;TBGO;1;20;59;2;{"d06":1,"d13":1};
OFA-1-082311-1;2023-12-20;TSDJ;TMSZ;1;80;63;1;{"d13":1};
OFA-1-082195-1;2023-12-21;N/A;TMSZ;1;60;823;0;;
OFA-1-082197-1;2023-12-20;N/A;TCGR;0;20;39;0;;
OFA-1-082492-1;2024-01-03;N/A;VBO;2;50;847;0;;
OFA-1-082361-1;2024-01-09;TYBO;TTMI;0;20;21;1;{"d26":1};
OFA-1-082539-1;2024-01-10;N/A;TMOL;0;20;78;0;;
OFA-1-082483-1;2024-01-10;N/A;TCGR;1;20;170;0;;
OFA-1-082539-1;2024-01-11;THKI;TLBL;1;20;37;1;{"d11":1};
OFA-1-084357-1;2024-05-28;N/A;TTMI;0;100;250;5;{"d00":1,"d07":1,"d08":1,"d11":1,"d15":1};
OFA-1-082485-1;2024-01-15;N/A;TLBL;0;20;70;0;;
OFA-1-082608-1;2024-01-16;MDE;TLBL;0;20;12;1;{"d26":1};
OFA-1-082607-1;2024-01-17;N/A;TTMI;2;50;327;0;;
OFA-1-082493-1;2024-01-18;N/A;TMSH;0;20;42;0;;
OFA-1-082493-1;2024-01-18;N/A;TMOL;1;20;113;0;;
OFA-1-082539-1;2024-01-19;N/A;SSE;2;70;904;0;;
OFA-1-082195-1;2024-01-04;TAGE;TFAM;0;100;248;2;{"d11":2};
OFA-1-082311-1;2023-12-20;N/A;TMSZ;1;80;35;0;;
OFA-1-081680-1;2023-10-17;AOU;TMSH;1;20;115;6;{"d26":4,"d13":2};
OFA-1-081371-1;2023-10-18;TAHE;TBGO;2;80;23;4;{"d13":1,"d15":3};
OFA-1-081457-1;2023-10-19;MDE;TMSZ;1;80;45;0;;
OFA-1-081369-1;2023-10-20;KOU;TMSZ;1;80;146;4;{"d13":3,"d25":1};
OFA-1-081666-1;2023-10-23;N/A;TJHE;0;30;784;0;;
OFA-1-081013-1;2023-10-24;N/A;TJHE;0;30;847;0;;
OFA-1-081680-1;2023-10-24;KOU;TBGO;2;80;109;5;{"d24":1,"d10":2,"d15":2};
OFA-1-081293-1;2023-10-24;TMAL;TMSZ;1;80;47;7;{"d03":1,"d14":1,"d25":5};
OFA-1-081740-1;2023-10-25;N/A;TJHE;0;30;353;0;;
OFA-1-082197-1;2023-12-21;WWW;TTMI;1;20;59;15;{"d11":3,"d13":12};
OFA-1-081677-1;2023-10-25;N/A;TMSZ;1;80;27;0;;
OFA-1-081744-1;2023-10-26;LVA;TSRA;1;20;64;0;;
OFA-1-081744-1;2023-10-27;N/A;TJHE;0;40;609;0;;
OFA-1-081664-1;2023-10-28;MAF;TCGR;0;20;28;1;{"d11":1};
OFA-1-081417-2;2023-10-30;N/A;TMSZ;0;70;165;0;;
OFA-1-081744-1;2023-10-31;N/A;SSE;2;100;588;0;;
OFA-1-081157-1;2023-11-01;N/A;TFMA;0;20;1;23;{"d00":23};comptage final 
###differences avec la quantite effective finale
OFA-1-081157-1;2023-11-01;N/A;SFO;2;40;1113;0;;
OFA-1-081957-1;2023-11-02;N/A;TMOL;0;20;158;0;;
OFA-1-081740-1;2023-11-03;TYBO;TMSZ;0;80;134;7;{"d24":1,"d00":4,"d10":2};manque matiere
OFA-1-081866-1;2023-11-03;N/A;TFAM;1;20;45;0;;
OFA-1-081866-1;2023-11-06;N/A;TMSH;0;20;46;0;;
OFA-1-081747-1;2023-11-06;WWW;TTMI;1;20;29;0;;USINEUR INCONNU
OFA-1-081872-1;2023-11-07;AOU;TTMI;1;20;40;2;{"d26":2};
OFA-1-081951-1;2023-11-08;N/A;SSE;2;80;64;1;{"d24":1};
OFA-1-081950-1;2023-11-08;TSDJ;TTMI;1;20;133;2;{"d13":2};
OFA-1-081958-1;2023-11-09;KOU;TTMI;1;20;79;1;{"d13":1};
OFA-1-081951-1;2023-11-10;MAF;TTMI;1;20;30;0;;
OFA-1-081951-1;2023-11-13;N/A;TMOL;0;20;48;0;;
OFA-1-081958-1;2023-11-13;N/A;TLBL;1;20;26;0;;
OFA-1-082050-1;2023-11-14;TAMA;TTMI;0;20;16;0;;
OFA-1-081951-1;2023-11-14;N/A;TFAM;1;70;874;0;;
OFA-1-081951-1;2023-11-15;MAF;SFO;2;80;69;0;;
OFA-1-082144-1;2023-11-16;MAF;TTMI;0;20;29;0;;
OFA-1-081188-1;2023-11-17;N/A;SFO;2;70;382;0;;
OFA-1-082049-1;2023-11-20;N/A;TJHE;0;50;221;1;{"d25":1};
OFA-1-081694-1;2023-11-20;N/A;TMSZ;1;80;35;0;;
OFA-1-082058-1;2023-11-21;THKI;TMSZ;1;80;145;1;{"d07":1};
OFA-1-082049-1;2023-11-22;N/A;SSE;2;90;207;0;;
OFA-1-082113-1;2023-11-23;TAMA;TFAM;0;20;65;1;{"d11":1};
OFA-1-082003-1;2023-11-23;N/A;TFMA;1;30;482;0;;
OFA-1-082145-1;2023-11-24;N/A;TFMA;1;40;866;0;;
OFA-1-082200-1;2023-11-27;N/A;TMOL;0;20;91;0;;
OFA-1-082200-1;2023-11-27;N/A;TBGO;1;60;972;0;;
OFA-1-081972-1;2023-11-28;N/A;TBGO;1;70;833;0;;
OFA-1-081954-1;2023-11-29;N/A;VBO;2;80;130;3;{"d24":3};
OFA-1-081188-2;2023-11-30;N/A;SSE;2;100;115;0;;
OFA-1-081961-1;2023-12-01;N/A;TFMA;0;30;422;0;;
OFA-1-082008-1;2023-12-04;N/A;XXX;2;80;22;27;{"d00":27};
OFA-1-082318-1;2023-12-05;TMBO;TTMI;1;20;84;0;;
OFA-1-082003-1;2023-12-05;KOU;TFAM;0;80;146;6;{"d00":4,"d26":1,"d04":1};pces avec de la rouille du à la trova
###
OFA-1-082316-1;2023-12-06;TDCR;TTMI;1;20;100;0;;
OFA-1-082192-1;2023-12-07;N/A;SSE;2;100;880;0;;
OFA-1-082307-1;2023-12-08;TYBO;TMSZ;0;80;19;0;;
OFA-1-082356-1;2023-12-11;TMBO;TTMI;0;20;37;0;;
OFA-1-082308-1;2023-12-12;TYBO;TTMI;0;20;100;0;;
OFA-1-082308-1;2023-12-13;N/A;SSE;2;50;875;0;;
OFA-1-082193-1;2023-12-13;TMBO;TMSZ;1;80;28;0;;
OFA-1-081995-1;2023-12-14;LVA;TMSZ;1;80;21;0;;
OFA-1-082115-1;2023-12-15;N/A;SSE;2;80;110;2;{"d00":2};arche deformes
###
